,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242
-62 days,,26.18063512370543,,36.974465287546955,31.582332674934733,16.25464421878147,,30.010801417711672,,29.529414258527503,30.941621710031676,26.862498756753013,21.43609238361949,24.96520332115474,23.773154041607636,39.154364924705746,22.0220413840924,50.12988175243008,26.41849007722133,31.834051003897383,17.198412173624558,11.941743714755065,,20.857736781403265,32.94408817177029,18.50173321339566,,10.072295154509924,28.86455385869963,32.54142260189137,,,26.19918764377547,19.486824913078323,28.75955379893865,32.03069167483095,20.812941711882004,16.49528599405323,26.052530075227228,16.44490952734401,24.95590890359707,16.724887160974372,31.915408318568687,31.850917463123174,21.494966549694848,32.90717634982348,20.02039359793068,27.313579139668672,,32.40214142489994,27.059221074111868,34.46719195623553,32.31642450834466,29.398701435085776,16.25464421878147,30.010801417711672,29.482172479510396,30.956714832209567,26.862498756753013,24.993327003429243,31.130822456363966,25.574897416466467,31.834051003897383,39.828135371054415,11.728637577403468,18.50173321339566,10.072295154509924,28.540530230465777,16.49528599405323,26.052530075227228,25.2066838762984,31.679010969750493,33.4011647800398,27.39902832480683,30.5328698111094,32.04645363842845,34.40846012124445,21.661802463167284,30.010801417711672,29.482172479510396,24.993327003429243,22.52270033146341,33.21325024671617,13.6991126930029,25.040246455919494,11.728637577403468,24.55699618052662,23.412725046250795,10.072295154509924,20.930772427465495,23.42560858396868,16.059243449473346,16.49528599405323,25.2066838762984,15.11946401103025,20.835276067649453,33.4011647800398,27.39902832480683,32.04645363842845,21.923038330082623,25.218835616697916,,12.609091670489365,23.43151638826571,,28.331666501398324,26.534391302015457,15.18279805584625,,,40.61364526473251,35.47691455983574,,,,22.30391685779821,31.559585704246395,13.550207707920297,18.664454788645923,,27.01434687719623,22.341962870551328,13.988028076482992,27.06002498816789,17.618733723963818,31.363321735601826,30.89015638252061,16.90866513081705,16.50641164367856,,17.07081000271368,25.89413512849311,21.017751784000342,,20.98906226388004,22.938860768921305,18.06264534213992,,30.716946159185138,32.31207480117159,28.24931138150646,36.591690090358355,12.259567344485841,10.798492692110997,,,23.751908964697545,26.024951368886494,,20.719367284226866,19.43051567606087,,14.767596079027,,23.126904313031762,22.55229279793213,26.8798233501623,,,31.60499458156566,17.27011536068563,,10.205853858689544,,24.529520352450653,,,,19.50808455492804,11.82300659438526,21.47454089021395,39.70039147594549,23.73029526572154,22.53458159542879,,11.487333703874578,,6.187631200344847,12.384263132248273,,18.444083577983314,,14.674863304018167,,15.19193873700804,28.84664215020957,11.310409128252768,13.986095499955125,25.6149701290356,,11.199199356086298,26.806116750104348,,23.80531408043616,22.115695845294972,,12.845100143651973,18.725522351492298,31.324942744584458,17.39153874310749,19.474396781825167,16.268997796545136,3.9777646251840344,18.052662710386333,18.252958172181003,23.000043443144143,25.93668410184978,19.910975468514415,,,,29.550871798182328,,31.30060475813761,24.085128950454234,,7.440069427469891,,25.341703474244905,26.93066595206775,7.2045394742843705,,30.601477673165626,19.843343254177377,28.34129862818104,17.10426820064715,17.090363894324092,30.02388774705127,,,29.530213021202332,7.2762393805968895,,12.532414165544742,23.253708136426287,13.646752575408545,14.140118476214946,35.17713102268678,10.13028945169465,,25.04724102693018,32.026873210548274,8.715148912729074
-61 days,10.336566669953863,29.875251393705952,,38.609597127272494,31.29669058161913,15.722422228572926,,30.743938783035386,,30.085266100316833,30.970991893947662,26.160268172770703,21.058226301695676,24.84969454310683,21.722184327259637,39.72543666027563,21.83059337474085,50.12988175243008,25.75967470424321,32.51969782017525,17.08004403732343,11.884131100742438,,18.932163264776317,33.37458783437767,18.21278422263477,,10.072295154509924,29.207712990621502,32.79162803050094,,,26.387751326376225,19.091214800083122,32.251405534971994,33.566046873156836,21.057295547507497,16.43408360202085,25.844618228974053,14.632583825315278,22.920013351584387,15.990439211400586,33.219210762721055,30.599439201706556,23.50689004810539,33.40397430105385,21.037926775576015,27.200967412883177,,32.478493840907504,30.547917990333207,36.439813173469375,33.041747061874275,29.947622395208267,15.722422228572926,30.743938783035386,30.044298965310897,31.02978799614238,26.160268172770703,24.878320430336146,31.846163761948375,24.59155555160079,32.51969782017525,40.561397700685276,11.864868236165364,18.21278422263477,10.072295154509924,29.28885130283013,16.43408360202085,25.844618228974053,23.474052639071203,30.42222157118914,33.46919936186076,27.287153704834818,31.397833600921636,32.478493840907504,36.439813173469375,21.945412011740842,30.743938783035386,30.044298965310897,24.878320430336146,21.047999613057968,32.98484252614344,14.005342831454413,26.657824999012114,11.864868236165364,25.08391870755051,22.992146476362716,10.072295154509924,21.787575135025723,22.44414405847795,14.812025945565587,16.43408360202085,23.474052639071203,9.423722474626054,22.052069705051757,33.46919936186076,27.287153704834818,32.478493840907504,22.270247863648525,26.79841149659162,,13.762424213071585,23.84163889835,,24.992785077158143,25.91069530141367,15.197618867667998,,,39.032621744325944,36.333783604258976,,,,22.204568687820558,30.604988588289775,11.977184428768025,19.168564359013224,,25.62451626451469,25.204943117346854,14.393970064869311,26.90623955717581,19.275274880332734,31.995638585039515,30.263773027778573,17.102833966482105,14.341653210286958,,17.303898879413072,25.610426412784783,20.763862312392423,,22.424859207422568,23.426166242511,18.390152819538955,,31.25279199768752,32.578852798052324,30.26089219298473,32.7561416212137,13.700773416971582,12.212922594101702,,,23.430291360760084,25.532143948875227,,20.635329298520325,19.566404074564502,,11.849223621216868,,23.089125855474087,21.652480834422718,28.43339115672301,,,32.82092947232325,17.39133483973181,,9.253840297150024,,,,,,18.91683358413319,11.910192699084599,22.51831714815241,39.2587763145921,22.945585230222385,20.6854407783669,,12.750518574810096,,8.729739990081809,13.33976073179225,,17.943441752381336,,16.56140652413599,,15.665667619254123,28.36493969110249,11.468774898135676,15.386812051129224,26.605545062281838,,12.222303181823294,26.305999494836804,,22.405970146211065,21.11043345310656,,12.699668812078036,18.149691443000833,30.87195079946853,17.361634615545615,20.485334226715864,15.593121359713217,5.000808032455094,18.80097585770824,18.413806988459616,22.851166614417703,28.180106117335292,19.61059488541908,,,,29.481404238897504,,30.36110460511774,24.003161710863314,,6.832971553750085,,25.374118902034635,25.223899464369197,7.529054701231598,,28.77796804639638,19.13235562893078,26.82553826780617,16.561078559316996,16.993312862887322,30.250675233072332,,,28.100941961976968,8.099045725174832,,12.925322298200593,22.263063027959202,15.883597886830326,16.46844968931418,33.651840930175496,9.792913439139909,,25.11090572877799,31.748199349830276,7.224298201628821
-60 days,6.282716004528218,30.647308204076698,,37.450739004283754,31.484327891512162,16.717012085952206,,30.88489075878009,,27.785987751982983,30.06267540163178,27.427277949787833,21.16701768198765,24.210227717649925,23.546205719396553,36.2810233576894,22.386984718148874,59.20378707649698,25.75967470424321,32.61101028342695,16.611867510443194,11.965327009477981,,15.766090731001663,33.241557347112455,19.25869424015879,,10.072295154509924,29.64542814294588,33.43485358608908,,,26.830414645415765,20.15153023246905,33.39250357957987,32.78618533850689,21.282753776957346,16.197775772715854,25.7941852705506,14.209476815166466,22.355609342236722,14.088070043565818,33.841497246981504,29.7953532838516,23.33699484380119,33.61087215460952,21.42540654452527,27.78049504046878,,34.206936367484744,29.86469751624427,36.91216759703673,32.42825299321074,31.113511986745888,16.717012085952206,30.88489075878009,27.704856250490142,30.16698820892096,27.427277949787833,24.236400505456164,32.476396509953474,22.987220550343686,32.61101028342695,39.998417109312705,11.993138472758138,19.25869424015879,10.072295154509924,29.729244486374938,16.197775772715854,25.7941852705506,22.910142187907386,29.7953532838516,33.56943372186348,27.871999538143285,30.184103507311203,34.206936367484744,36.91216759703673,22.882937510692372,30.88489075878009,27.704856250490142,24.236400505456164,18.178609425614187,33.489021787875586,13.37080399834474,23.009090565178262,11.993138472758138,26.124745319522823,23.468483411265023,10.072295154509924,22.21260554877414,22.89598850544779,16.696098937303706,16.197775772715854,22.910142187907386,,30.22476467886752,33.56943372186348,27.871999538143285,34.206936367484744,21.392739711403003,26.057367322565415,35.738998391326334,14.248687634222419,23.84163889835,,24.8846979906632,27.620134547814747,15.952320492367376,,,38.981367206699815,38.78290055663115,,,,21.63570707678791,27.974253693880115,10.878029167611022,19.57658821109238,,26.12483655458231,25.49173402730033,14.665516456105264,27.29203383451718,19.236288271840795,30.869327107172044,30.690848915797062,18.33138909493302,14.619004554453062,,16.524394124652435,26.307458585843282,22.06825409228761,,22.866513550176418,21.671136295769177,18.486914394281005,,31.683006889912413,33.048569794716656,29.690928157183368,33.33106531811447,15.001931549543134,13.574512325471076,,,25.75634462494921,26.355644173399632,,21.120009469616807,18.565621265937242,,8.786661249719272,,23.097188030738803,20.799091563059875,27.386687756855785,,,31.23222102388656,17.64448526402955,,10.666236652592662,,,,,,19.214502925168816,12.858724086355659,22.239668215093072,39.198895796254206,23.16701408350554,21.13405918558774,,13.870016419472172,,8.690986104746809,15.988518638166877,,17.43955861567649,,16.982262841907485,,16.5436399326632,26.35314644159134,11.272696141687645,16.058089863536004,27.934972496032792,25.06070695240592,7.720213227008409,26.408125056082955,,20.267023065194827,21.03232385566599,,12.593295802612836,17.946372901450445,33.24213034051455,17.893905711238663,22.309157097638355,15.593121359713217,5.917141511794802,19.264619037938587,18.664387997914854,22.71058729080264,29.155830912550396,19.63184184460191,,,,29.632393965930557,,29.616617625166246,23.979187502483295,,8.800974681375791,,23.874540698859757,25.032850734648417,7.358855831892304,,27.797918178029,20.344704073289346,27.051005146894102,16.27622804291978,16.00909552763509,30.48282777004805,,,26.279894318329983,8.821730422998158,,14.520136366994304,21.22702975222075,16.620490919714854,17.43415014115126,33.2850260054339,8.251762973302661,,25.015047293202077,33.359148223906836,6.230019556977799
-59 days,15.752232966338406,30.647308204076698,,36.67987443458683,29.876376129312977,17.00673799470254,,31.080932330325187,,26.98673901755272,30.187747954817212,27.0285399057957,20.722912778207952,23.72873067263541,28.692899932204046,35.692183914451014,22.9326901854164,60.321530273017125,25.75967470424321,33.81535817498955,16.122945834436937,10.714698410468154,,15.039123391024223,32.8621619383584,20.418165231598657,,10.072295154509924,28.486343106255973,33.513291697895355,,,26.43695043691669,19.897333119032062,34.601715266878855,34.56724338659037,22.051324219327082,15.501400121803611,26.07439043814946,15.657155524009154,23.722297345480637,15.34489993433596,34.08077590814417,29.71382656365445,23.56340088982849,33.746522291102096,20.015700885108206,27.945230901525335,,32.86851921373693,28.552709182854255,38.17795410617622,31.18077507087008,31.02354983268373,17.00673799470254,31.080932330325187,26.95878642396849,30.20583888566572,27.0285399057957,23.77298056252321,33.35664326012214,23.629080082832967,33.81535817498955,41.19239095257902,10.675107452502697,20.418165231598657,10.072295154509924,28.659782851198038,15.501400121803611,26.07439043814946,24.184618626113267,29.71382656365445,33.64681330580634,28.037602430047507,30.66131273562566,32.86851921373693,38.17795410617622,23.361846568711393,31.080932330325187,26.95878642396849,23.77298056252321,19.40749970357132,33.352750914352015,12.898175477275927,23.13772318290083,10.675107452502697,26.566822116448677,23.07095732771463,10.072295154509924,,22.331164413115527,17.82895225541472,15.501400121803611,24.184618626113267,,,33.64681330580634,28.037602430047507,32.86851921373693,20.74696307994884,26.581278222448233,33.818191926969874,14.470575608117247,22.52863418323946,,24.059871020884966,28.313331666014513,15.4036128053529,,16.073543787016266,37.60112110650283,39.38502838052344,,,,21.278643908105703,24.64634032398876,10.602377246060904,19.01817955183859,,24.92378765838351,26.021743616811012,15.485322646222444,28.374870532081015,17.991545010310137,29.45872452267634,30.502514381405177,19.24610990243121,14.05870672837811,,14.34852575629394,26.1893699887765,21.830665647513875,,23.184946684110173,21.700376078318975,19.020356815540715,,29.7386764690136,32.88603165754664,28.56905205308162,33.91313140970892,20.563813657497278,14.181006207742024,,,26.050816333061757,31.757071168320746,,20.70876477828153,19.24250084662397,,7.009934798245596,,23.559876101113495,22.620879668697718,26.128024990626198,,,31.279416172202293,17.632400348820724,,10.57629482551967,,,,,,19.950680498076995,12.493660632144573,22.56802023969998,40.05965462415282,23.726836397366945,19.934507592172068,,14.530402807428072,,10.353811214002109,15.53712653055328,,14.634309975165447,,17.663898852317526,,16.84265876506546,24.160971069321644,11.128506049725132,16.333497859043852,26.410206121927704,24.728348538207676,7.26598506211541,27.862957539452207,,17.597481683978287,22.36485050658847,,11.791003356517997,18.822376712143768,32.514297741759144,18.75679064282532,20.42309189335774,15.593121359713217,7.826231319860249,18.272081576650606,17.895793026159126,21.699544168291222,30.124201942965442,19.960868425487575,,,,29.67166747755432,,29.98458157350512,23.351189403941753,,8.383504094431304,,22.753806813299303,25.9463051174524,6.878055143981348,,27.630932087377126,20.420432679139353,21.957658717489977,17.401996186719728,15.388189635450855,30.89876500810988,,,25.57854955415582,7.710532762522084,,15.587357822677257,20.680982836878062,16.77532868379309,20.496624783163863,32.59067514049318,7.149929711457869,,26.182373301784235,33.76209500105482,7.772070801935303
-58 days,18.898738323560654,30.47392742146898,,36.96505032667685,29.99109457259576,17.37172484513905,,30.912227238263625,,30.392759826055986,29.97794504867127,26.627882291667284,19.844646472211956,21.441724327479513,28.053862360095206,31.826596069268568,22.861426324095994,46.565023018578856,26.251103924224616,34.009223307671235,14.966612234591995,11.960364700171162,,16.0506468454918,32.9845761936796,19.144577382410617,30.474945533769063,10.072295154509924,27.226252231727592,34.227497881031724,,,25.47955155384915,20.445432212759776,35.57531213489719,34.68271009375839,22.133410788048185,15.693875805063985,29.093102598896333,13.208199461477248,23.24981016389091,14.974152254863457,34.49286580246376,30.030437565484206,24.53067056564335,31.30227319797746,19.993898645593063,28.33315290324754,,32.89071597723612,29.464445060199417,38.15008128969037,30.706522981379734,32.39833102522382,17.37172484513905,30.912227238263625,30.392759826055986,29.619966220146136,26.627882291667284,21.448781579079036,33.59406466741274,22.530442995374024,34.009223307671235,41.13775368131624,11.938584723018858,19.144577382410617,10.072295154509924,27.366521275524377,15.693875805063985,29.093102598896333,23.734279281160553,30.030437565484206,31.04269165883506,28.515871327929975,30.19519145191207,32.89071597723612,38.15008128969037,22.678633546232003,30.912227238263625,30.392759826055986,21.448781579079036,16.736546599041787,34.927583387463656,12.97388508651592,22.2632300972232,11.938584723018858,26.24310991136067,22.66513869968965,10.072295154509924,23.166213577890375,20.663457253602306,19.763395933846937,15.693875805063985,23.734279281160553,,,31.04269165883506,28.515871327929975,32.89071597723612,19.377734196729747,28.42261459187768,32.42548303269473,15.112910129440342,21.526038664541435,,23.391192205601495,28.965502828477664,14.820303647376925,,16.65286548385014,36.96452816972959,39.788436809772314,,,,20.828976441374557,24.868672307985744,10.928857487140965,18.85163365668142,,25.793066729752795,25.660161728371104,15.667782362459427,29.84379430249482,18.592867849905037,26.886205358961995,31.1892037929597,19.68049147745713,15.86131394559582,,13.102774996697997,26.449355524119483,21.331097344036223,,24.62123936452137,21.621849171082932,19.162409980161886,,29.300098646308353,32.57991353076623,28.37116735419143,33.12593234283471,17.54082176922597,14.492659196027056,,,26.409280316578332,36.00219447129934,,20.30296770121303,21.117519075399237,,6.499961285858549,,22.932148374337846,24.940978022139404,25.053885715874618,,,31.198442179173618,17.79392673994795,,10.808707760675883,,,,,,20.316246422263404,13.377427352965604,21.907283035075245,40.53476903261779,23.13100322061742,20.33121677320215,,17.820582733720265,,9.716632488310907,15.245126592641999,,,,16.906532298819876,,18.50875797180414,21.540891946803747,11.622047087340022,17.83739526165115,29.26894323366405,24.90609843846504,2.509836476493079,28.369433577108794,,17.43873795210023,20.430186764972646,,11.997053199322119,19.067934376144493,31.70493602693774,18.666684212634788,21.30368432823663,15.477512946627039,8.360450736530746,19.086111379408848,16.863612720400766,22.062460176598755,32.84473595588257,20.38827875117583,,,,30.167606815186037,,31.61051954332724,23.249514037224877,,7.268823625439135,,22.83861196733263,26.77433502045317,7.570211164723125,,28.98921379202832,19.955141155259057,22.996872826178517,17.97621037528951,15.140649816055786,30.9398480918435,,,24.468106198682264,7.615936927562921,,16.14995376969946,22.098838870282794,17.973327876364174,18.590030519606103,32.27970824530154,6.304528784878094,,24.41201324520513,35.45719001333866,9.223651026474213
-57 days,19.825181212986458,28.52294861164815,,36.72045593773738,33.51506983179206,17.555241812910083,,31.260442553845955,,31.1993909871813,28.956957705146742,28.321989700956024,19.82585165174511,22.604683146352407,28.798577947311575,31.223450468504296,22.267595452201924,36.2388698972499,24.34626009385386,33.744232831237966,15.226582992071586,12.286455053087847,,17.798402500885985,31.969930679292048,18.31703138109337,26.874097755044044,10.072295154509924,28.708888736670342,34.209858277516275,,,24.48433385692735,21.672070007779414,34.445085516330494,34.3922395355895,22.202667284981615,16.096070707899248,,13.00174945195437,23.44955732967044,15.116641127488059,35.275701155717634,31.600551659455505,24.140885512176258,30.217144868628676,20.79092954074342,28.6361107591142,,33.34185271284584,,38.15681956887472,28.72635626189289,31.38902375658385,17.555241812910083,31.260442553845955,31.1993909871813,28.6037596384417,28.321989700956024,22.511103291925032,33.07236755673032,23.351755554902102,33.744232831237966,42.88307841606137,12.261111208287627,18.207266851262755,10.072295154509924,28.866546134284146,16.096070707899248,,23.65115322949793,31.600551659455505,30.015814522733137,28.8200196732143,30.38073661655965,33.34185271284584,38.15681956887472,23.110737872693765,31.260442553845955,31.1993909871813,22.511103291925032,16.248578539899583,35.331964117904946,13.612504894876965,22.408996356587508,12.261111208287627,26.900348026042376,22.888745044819537,10.072295154509924,23.149786425595714,19.30024662661602,19.1470201260381,16.096070707899248,23.65115322949793,,,30.015814522733137,28.8200196732143,33.34185271284584,17.910978344692296,28.77282982486818,31.245220867585385,14.963911875050863,22.082307735088516,,23.084566141146325,31.12147660972023,14.845581412507514,,18.362176713585,,40.28584741561492,,,,20.728473284769162,24.903048261409097,12.21156751144587,19.48363468888219,,24.594105123556965,26.814835374614898,15.744726089345063,30.628122165736492,18.907882401031216,26.193517719300054,31.14197946125029,21.52726681478136,15.085588610651063,,11.39642227667252,25.10019446861329,23.398887080472154,,27.92741858790564,22.205759340836604,17.95569483229263,,27.506820972091983,31.977579313116074,27.02928079198722,34.33436813298593,15.481822270250818,17.275465817941683,,,26.74700848979017,37.43599058233262,,20.887326061549462,22.707114070163712,,6.499961285858549,,22.716478944915654,25.52718133270003,23.99596758669189,,,30.40650040143914,19.370456713153864,,10.704650237852857,,,,,,20.102072684379863,13.2783228254891,21.1106017341248,41.15624050704774,22.970706478213916,20.233680317125767,,19.26006760277252,28.644952262717645,11.080511017634624,14.90105913899458,,,,18.59584653667072,,19.66561271211236,22.726947048297827,10.34624631574962,17.99167858854824,28.924951775292254,23.297421449168603,5.605244740478244,28.90255453090636,,19.12969423789559,20.09126418432442,,10.930653068946652,18.723542009161104,31.462628666598015,18.40791258039592,22.7924868139314,15.794770162671803,8.874146159491255,17.76015951037115,17.405968152898044,22.242020227970652,32.61579370618264,21.472835217625875,,,,29.410298111445794,,31.590828498156036,22.641138128099477,,7.058945262267196,,22.577312340152737,26.384281359872432,7.798039008162646,,29.29448773576085,20.2155995571927,23.219270781211584,17.620662435871502,15.352596506545623,30.35198765524679,,,24.67216107134874,7.955296786249969,,16.47746872886258,23.09069693145895,17.604864128829078,18.461244986657825,30.910485099633814,7.271331135100189,,23.157352568422002,36.549447503273264,7.943883926801923
-56 days,19.6590741670662,28.52294861164815,,37.1754960285177,35.0162718626753,17.74365556038772,,32.02976348545524,,31.899140076768752,27.94871759460954,28.151077043720072,19.777747794817724,22.755293203482648,29.0633678178748,30.981191505674342,22.50555555390843,36.697263078585635,24.958296488000002,33.25480749574909,15.117376320857405,12.480828129701289,,19.726722941300366,33.320921520374554,18.46404766252841,24.513481190701203,10.072295154509924,29.016286665722333,34.14352301561248,,,24.112829141809378,20.20025499221059,33.77485618800666,34.31489934885123,20.560018831132158,17.2925157786935,23.48279971833374,8.721923076574228,23.780904276961785,14.069527070966984,34.754646751939745,31.246721894232387,25.54402709184133,28.904556127050434,20.196813868684405,29.217658257883187,,37.19678479127765,,37.57057145499842,27.27525714952829,31.291636982944148,17.74365556038772,32.02976348545524,31.899140076768752,27.76859737145269,28.151077043720072,22.66726402286162,33.0936679964926,22.988403098600752,33.25480749574909,42.55639917304859,12.453737069719523,18.35735158505779,10.072295154509924,29.224743301048214,17.2925157786935,23.48279971833374,23.92117058099865,31.246721894232387,28.568676949942382,29.316090974399277,30.351120555699634,37.19678479127765,37.57057145499842,23.428689769513692,32.02976348545524,31.899140076768752,22.66726402286162,13.066575582629715,35.47059407188832,13.539169081222719,21.729178768064894,12.453737069719523,27.8900316066533,22.67797092764565,10.072295154509924,21.244901338230143,19.88370150155017,20.24899771188677,17.2925157786935,23.92117058099865,,,28.568676949942382,29.316090974399277,37.19678479127765,15.925601532079115,29.375111820556057,31.721263159678628,14.623424049314703,21.018085708894848,,25.16777466887778,30.778209283572096,15.760152586615266,,16.189395979049706,,40.48521446573307,,,,21.03312711737265,25.312380862679948,11.324936265381494,19.548957180995444,,24.143592044175538,26.488565023870812,14.683328973562249,31.448680511074706,17.961589759853382,25.574003535334167,32.44764623725862,21.041410713439603,16.71359050310023,,12.922244905616038,25.522483796295752,23.813272191370874,,31.72615710376528,22.285569678486358,18.28132041213034,,27.68751452686291,31.818380128919824,26.795537925812084,33.269795547920495,11.60430141179799,18.666397987385686,,,27.05946883210514,38.68015540133225,,21.47428866810196,22.716313562047727,,6.499961285858549,,22.775912889098063,24.467135503093477,23.787639353267352,,,30.349117414857467,19.42748346322779,,9.56913558554105,,,,,,20.499733737319854,14.803080966362039,20.115278812336044,40.93727914612217,22.369213947577688,22.805982969438826,,15.248595897938477,28.304358601654013,10.810998529399576,15.366003543907475,,,,18.775791624937018,,18.27304532886564,21.31792364727357,9.533915970688659,17.955016830907354,27.195625885640236,25.140240287575715,7.874992268502967,27.603522723671553,,18.135361513965584,18.95413293240954,,11.666601585836327,16.452108789190323,31.322507274862833,18.53463921167331,23.57685153121305,18.12463591352526,,18.33643231950531,16.69394488588191,21.65699046676458,30.928263568246706,20.97932464298135,,,,30.78546463463539,,30.4125902337159,21.74313270341983,20.08979614325015,8.674147937221028,,21.735553979344587,25.41130614617089,7.577100155814342,,29.88132741793759,20.34367472154608,21.054717176456734,16.540293483754173,15.536555539055842,32.59518224911438,,,24.53082730918491,7.372609228065326,,14.696362321101939,20.97261128160675,18.19010056314349,19.661717623997756,32.78916701923473,8.624363193933304,,23.150624089449884,35.111687722575525,5.088424107502542
-55 days,18.35958059114471,27.402548240979264,,36.897708339507716,30.106588902093772,16.01145790008386,,31.238133056433565,,33.66465978706899,28.37400694850612,27.487816293492855,19.452099837481768,21.451217198628783,,29.995326562038528,23.800984723459006,38.72742559915704,23.790291889904456,32.415077401308146,16.894482471095216,12.59938285124063,,20.911991802931222,33.453107348622645,17.052388097348153,21.89219129037826,,28.815366076290736,33.453804966419696,,,23.775359037331903,20.47526942336949,32.88748943642572,33.62485032992165,21.396005072156193,17.656165896679404,23.48279971833374,7.210130120339271,24.510178154680123,13.547475205450775,34.46345794131936,29.9203632879599,24.420647430812174,29.763959599372093,20.688581753567217,27.487247602818584,,37.36751852625438,,37.522788438048444,27.734914086509733,30.62714217200915,16.01145790008386,31.238133056433565,33.66465978706899,28.23008583618658,27.487816293492855,21.345927030011318,32.74604551754885,23.78536240374851,32.415077401308146,42.50818107736379,12.572208603653865,16.93586076920874,,28.94414170976339,17.656165896679404,23.48279971833374,24.59418930494905,29.9203632879599,29.047629327761083,27.573041164244295,29.161470978599443,37.36751852625438,37.522788438048444,24.172732331753867,31.238133056433565,33.66465978706899,21.345927030011318,13.260673223543892,33.51112725566329,13.192905895737617,19.663617679142355,12.572208603653865,29.67063392840004,23.200445656840532,,17.49984012352933,19.216005341157025,21.429918635924924,17.656165896679404,24.59418930494905,,,29.047629327761083,27.573041164244295,37.36751852625438,14.468784748636214,28.749846837814864,29.5433503285524,17.954672058239858,21.010771516184374,,25.93850374072286,29.07300265242741,16.05784820044215,,16.189395979049706,,41.46399956692008,,,,20.950742214665485,22.679691254923018,12.134765096303893,20.515603580266923,,24.115394322948678,27.457980890792975,13.445378869322163,32.212205158623846,17.287045218331055,22.957483379087776,31.125012002639103,21.98407666697128,18.019916564208874,,13.366430370623297,25.950684355887265,24.14608074664889,,33.34816925959113,21.848959792748946,18.89656233489141,,27.36203263063525,30.898914754755438,26.78585986965232,36.571386447057534,13.811732175762767,19.46901179963337,,,27.134014754920006,39.15831838336394,,22.005638681014723,23.17893987678413,,5.755288756333132,,21.49739693161683,22.829213090153964,24.137058255932516,,,24.955422185364863,19.592732932527902,,10.385520942628766,,,15.508141231508326,,,17.684082438943133,14.190336834387,17.806413005832873,40.47595373265373,22.47750638999943,22.30293394490135,,18.847696838338702,27.498922848863657,10.949480769266362,14.0280503671857,,,,19.699865302942005,,20.15687089982881,20.78301696905393,7.921396301226477,19.899454873056293,26.873855176383778,24.015311570479902,8.435385448190432,28.651477657785186,,17.95563913115587,18.44823298862137,,12.243081634268417,14.880678081915107,31.34800355997296,18.377607255098138,24.235665230935332,16.648967551622416,,18.46743331874193,17.68224730895136,20.783720003804845,32.72198332888501,23.916166747540267,,,,31.539873071999466,,30.982530321667582,21.22986929354099,22.37418880895755,9.790879710541061,,21.021499840974464,25.46779376051506,9.178287790640779,,29.79408407134732,20.230977222856257,23.308105236182147,17.027597051710814,15.359251830850003,33.44980095428516,,,25.327434688520775,8.344472319014068,,14.422506393460576,21.627819263897734,19.334915437599363,20.334444477104583,32.88846497811645,11.861071810363066,,23.72542567314146,34.74379453441448,4.847325486848858
