,date,type,source,mean,std
7395,2020-12-06,65,6,61.065359989034874,8.42540359021749
7396,2020-12-06,65,7,63.56561679790026,10.195669068437569
7397,2020-12-06,65,9,62.42767295597484,9.3797918518219
7398,2020-12-06,65,13,73.86524822695036,12.214873754190029
7399,2020-12-06,65,48,49.0,
7431,2020-12-07,65,2,64.76443411624754,7.548737155852293
7432,2020-12-07,65,3,57.51463136983549,8.6148991826467
7433,2020-12-07,65,6,60.89204100798247,8.452233044378408
7434,2020-12-07,65,7,63.70411985018727,10.297018767857907
7435,2020-12-07,65,9,61.886792452830186,8.655854192303824
7436,2020-12-07,65,13,72.98675496688742,12.27788622142367
7437,2020-12-07,65,48,48.0,
7469,2020-12-08,65,2,64.68497309231407,7.565677122872664
7470,2020-12-08,65,3,57.58736711276827,8.616630606336214
7471,2020-12-08,65,6,61.00408283442928,8.424273262483243
7472,2020-12-08,65,7,63.57928388746803,9.799826515944462
7473,2020-12-08,65,9,61.5253164556962,9.5961107880175
7474,2020-12-08,65,13,75.09032258064516,13.080851347415736
7475,2020-12-08,65,48,48.0,
7507,2020-12-09,65,2,64.75943905070119,7.5964092677832395
7508,2020-12-09,65,3,57.8344598362667,8.570648830776895
7509,2020-12-09,65,6,61.14509332913287,8.38539917446583
7510,2020-12-09,65,7,63.433112582781455,9.466636387332136
7511,2020-12-09,65,9,62.5,9.789047133760377
7512,2020-12-09,65,13,75.04054054054055,11.63087515403228
7513,2020-12-09,65,48,48.0,
7545,2020-12-10,65,2,64.8477572119393,7.611232014832297
7546,2020-12-10,65,3,57.91984519361983,8.596752684517785
7547,2020-12-10,65,6,61.13982255419211,8.37195827306729
7548,2020-12-10,65,7,63.82262210796915,9.171013724207413
7549,2020-12-10,65,9,61.7,9.042040177196611
7550,2020-12-10,65,13,74.56953642384106,10.810186513207398
7582,2020-12-11,65,2,64.93548926213755,7.621035602375649
7583,2020-12-11,65,3,58.081969041352544,8.636294932602409
7584,2020-12-11,65,6,61.22719425317008,8.36998168265049
7585,2020-12-11,65,7,64.07672301690508,10.061430671831213
7586,2020-12-11,65,9,61.73913043478261,9.028096241131374
7587,2020-12-11,65,13,75.57931034482759,13.01530560826861
7588,2020-12-11,65,48,48.0,
7620,2020-12-12,65,2,65.10389131544613,7.617553927340054
7621,2020-12-12,65,3,58.78918082074985,8.755787817032193
7622,2020-12-12,65,6,61.503040973111396,8.596389710040937
7623,2020-12-12,65,7,64.23841059602648,9.95674238673753
7624,2020-12-12,65,9,62.78846153846154,8.351171148608431
7625,2020-12-12,65,13,75.46153846153847,12.280414763438372
7657,2020-12-13,65,2,65.06404678901725,7.57656288657688
7658,2020-12-13,65,3,58.686861248716916,8.965207861414953
7659,2020-12-13,65,6,61.123514576818316,8.451015103403742
7660,2020-12-13,65,7,63.54596100278552,9.678080835412338
7661,2020-12-13,65,9,62.80246913580247,9.283552213004894
7662,2020-12-13,65,13,74.0495867768595,12.54648107350518
7694,2020-12-14,65,2,64.90728513876455,7.56983313515867
7695,2020-12-14,65,3,57.54240886842635,8.620090508611376
7696,2020-12-14,65,6,60.940471385906854,8.475930405465188
7697,2020-12-14,65,7,63.353884093711464,9.930215472971147
7698,2020-12-14,65,9,61.2625,8.360951090913884
7699,2020-12-14,65,13,74.6832298136646,12.075503281565766
7731,2020-12-15,65,2,64.79547541531012,7.588988147552944
7732,2020-12-15,65,3,57.58196666443537,8.59675327883814
7733,2020-12-15,65,6,61.007219109166016,8.451401706355313
7734,2020-12-15,65,7,63.556363636363635,9.480666907619906
7735,2020-12-15,65,9,60.84023668639053,8.185602339347533
7736,2020-12-15,65,13,74.1923076923077,9.888484919088324
7768,2020-12-16,65,2,64.79536905458497,7.610003195692823
7769,2020-12-16,65,3,57.95153530650704,8.786137629341757
7770,2020-12-16,65,6,61.0461091538414,8.376339944709024
7771,2020-12-16,65,7,63.86134969325153,9.724290902524748
7772,2020-12-16,65,9,61.41618497109827,8.155478498958974
7773,2020-12-16,65,13,74.75,12.372511154089315
7805,2020-12-17,65,2,64.78139937942024,7.616383405887739
7806,2020-12-17,65,3,57.77465478841871,8.627630024949957
7807,2020-12-17,65,6,60.86395149107013,8.32713491247902
7808,2020-12-17,65,7,63.63022113022113,9.629016250302065
7809,2020-12-17,65,9,62.076502732240435,8.351129739244612
7810,2020-12-17,65,13,74.3092105263158,10.147412518940843
7842,2020-12-18,65,2,64.72208659539243,7.604721333097484
7843,2020-12-18,65,3,57.9200017718323,8.711900500465322
7844,2020-12-18,65,6,60.79151870080784,8.297300748187777
7845,2020-12-18,65,7,63.30978934324659,9.634547577729272
7846,2020-12-18,65,9,62.49152542372882,9.15592123615033
7847,2020-12-18,65,13,74.62893081761007,12.788223151840112
7879,2020-12-19,65,2,64.76439939640692,7.569218962857642
7880,2020-12-19,65,3,58.5615510240113,8.892227607196666
7881,2020-12-19,65,6,61.042757180156656,8.534264906119729
7882,2020-12-19,65,7,63.469910371318825,9.852797526313047
7883,2020-12-19,65,9,62.6764705882353,8.705981716444093
7884,2020-12-19,65,13,75.58490566037736,11.444584085763317
7916,2020-12-20,65,2,64.6977445769286,7.55051994773414
7917,2020-12-20,65,3,58.32252918891375,8.949104065673156
7918,2020-12-20,65,6,60.5222939309214,8.362381185420585
7919,2020-12-20,65,7,62.656209150326795,9.256141516188979
7920,2020-12-20,65,9,61.94652406417112,8.288308010738344
7921,2020-12-20,65,13,76.46212121212122,12.099085387823193
7953,2020-12-21,65,2,64.49126957305396,7.543410466930796
7954,2020-12-21,65,3,57.293342502828494,8.685013264844855
7955,2020-12-21,65,6,60.3204005530649,8.36588383610449
7956,2020-12-21,65,7,63.00248756218905,9.585948297546384
7957,2020-12-21,65,9,61.31111111111111,7.890513991435403
7958,2020-12-21,65,13,74.35714285714286,9.644449500228875
7990,2020-12-22,65,2,64.4296577946768,7.552707558120421
7991,2020-12-22,65,3,57.601248312343685,8.815734667317882
7992,2020-12-22,65,6,60.65339716133367,8.488685895737321
7993,2020-12-22,65,7,62.8395378690629,9.354414312951164
7994,2020-12-22,65,9,61.42045454545455,9.037346754641893
7995,2020-12-22,65,13,76.02684563758389,11.457881925819066
8027,2020-12-23,65,2,64.46865907742719,7.570403039607723
8028,2020-12-23,65,3,57.86240258590152,8.890860371541297
8029,2020-12-23,65,6,60.848897838066975,8.510333616455409
8030,2020-12-23,65,7,63.28626943005181,9.872450791879317
8031,2020-12-23,65,9,62.4804469273743,10.058447610762787
8032,2020-12-23,65,13,75.94927536231884,12.236312158387049
8064,2020-12-24,65,2,64.59761931882902,7.590149947153731
8065,2020-12-24,65,3,58.41783620536507,8.948695175467023
8066,2020-12-24,65,6,61.44287753232644,8.695263833939249
8067,2020-12-24,65,7,63.76872536136662,10.182498896041945
8068,2020-12-24,65,9,62.53005464480874,11.704602433609852
8069,2020-12-24,65,13,76.33333333333333,9.866877072199427
8101,2020-12-25,65,2,64.99890417279465,7.592134050026559
8102,2020-12-25,65,3,58.80246830016696,9.032812251073848
8103,2020-12-25,65,6,61.04326347305389,8.359807715375181
8104,2020-12-25,65,7,63.994594594594595,9.685443675221991
8105,2020-12-25,65,9,64.58791208791209,9.733491025846781
8106,2020-12-25,65,13,77.02054794520548,12.185615702233227
8138,2020-12-26,65,2,64.8342807424594,7.572722499369014
8139,2020-12-26,65,3,58.170865205590076,8.98397574430604
8140,2020-12-26,65,6,60.508242231212876,8.411884727094172
8141,2020-12-26,65,7,63.22841225626741,10.007287469463162
8142,2020-12-26,65,9,63.899328859060404,11.702820730919528
8143,2020-12-26,65,13,76.52348993288591,13.191205041268077
8175,2020-12-27,65,2,64.7494590959593,7.535353970261064
8176,2020-12-27,65,3,58.336847299479636,9.020599914978435
8177,2020-12-27,65,6,60.56548509485095,8.413253494661149
8178,2020-12-27,65,7,62.95810055865922,9.638990097171504
8179,2020-12-27,65,9,63.68072289156626,10.305655497436174
8180,2020-12-27,65,13,75.59701492537313,11.902561424581727
8212,2020-12-28,65,2,64.7785111634047,7.530334787036667
8213,2020-12-28,65,3,58.284587607168966,8.927889625191737
8214,2020-12-28,65,6,61.1293320594111,8.565702291331524
8215,2020-12-28,65,7,63.35190217391305,9.497286210091987
8216,2020-12-28,65,9,62.90760869565217,8.955698295238278
8217,2020-12-28,65,13,75.87234042553192,13.671582134292697
8249,2020-12-29,65,2,64.86042730410475,7.533343026455021
8250,2020-12-29,65,3,58.36672468110418,8.94562593776073
8251,2020-12-29,65,6,61.11312374814944,8.474102655708258
8252,2020-12-29,65,7,63.44611186903138,9.341364720128572
8253,2020-12-29,65,9,62.575129533678755,10.031502624482966
8254,2020-12-29,65,13,75.72670807453416,14.003565428864782
8286,2020-12-30,65,2,64.9130632551528,7.555695566464997
8287,2020-12-30,65,3,58.234667895869,8.796205340075716
8288,2020-12-30,65,6,60.96731512412393,8.413824752121142
8289,2020-12-30,65,7,63.33563535911602,9.291457178374042
8290,2020-12-30,65,9,62.11602209944751,8.18757986760421
8291,2020-12-30,65,13,76.72789115646259,14.385379670416924
8323,2020-12-31,65,2,64.94107561296222,7.559713794322588
8324,2020-12-31,65,3,58.734760221669504,8.964170213138777
8325,2020-12-31,65,6,61.31857399378093,8.530378515405046
8326,2020-12-31,65,7,63.853185595567865,10.19303545600587
8327,2020-12-31,65,9,62.09782608695652,8.422659760079938
8328,2020-12-31,65,13,76.6375,12.456458757603391
8360,2021-01-01,65,2,65.78958158874997,7.580850536781664
8361,2021-01-01,65,3,59.75245840054803,9.12814165164192
8362,2021-01-01,65,6,61.63684117595127,8.368545065276898
8363,2021-01-01,65,7,65.55915492957746,9.61596987187508
8364,2021-01-01,65,9,64.79213483146067,9.033931325328819
8365,2021-01-01,65,13,73.71523178807946,9.63561275231538
8397,2021-01-02,65,2,65.21687296788546,7.5512281198661135
8398,2021-01-02,65,3,57.94267683407836,8.933228126219392
8399,2021-01-02,65,6,60.316606426148084,8.383523894520751
8400,2021-01-02,65,7,62.731944444444444,9.967908540135346
8401,2021-01-02,65,9,62.833333333333336,10.799079207591895
8402,2021-01-02,65,13,74.18881118881119,10.691546646932608
8434,2021-01-03,65,2,64.89770652670013,7.556693299614592
8435,2021-01-03,65,3,58.12112140547155,9.021833272879856
8436,2021-01-03,65,6,60.42527736933565,8.435258730312627
8437,2021-01-03,65,7,62.605413105413106,9.412537502711059
8438,2021-01-03,65,9,62.212765957446805,10.124753740110044
8439,2021-01-03,65,13,74.7972027972028,13.63692142396415
8471,2021-01-04,65,2,64.69873978673314,7.560085397763673
8472,2021-01-04,65,3,57.2991466083151,8.679890372325735
8473,2021-01-04,65,6,60.35792568831863,8.419029736609321
8474,2021-01-04,65,7,62.92934782608695,9.637534763038959
8475,2021-01-04,65,9,61.97175141242938,9.583620839348693
8476,2021-01-04,65,13,74.62345679012346,13.917242280598519
8508,2021-01-05,65,2,64.59527615477897,7.59320015151683
8509,2021-01-05,65,3,57.35039986091794,8.66979097274465
8510,2021-01-05,65,6,60.45065106202399,8.385099042040073
8511,2021-01-05,65,7,63.257412398921836,10.22023569135187
8512,2021-01-05,65,9,61.596774193548384,9.137022421287703
8513,2021-01-05,65,13,75.3076923076923,12.614694649170522
8545,2021-01-06,65,2,64.55477119840545,7.594493386928916
8546,2021-01-06,65,3,57.72910273987508,8.805498172225443
8547,2021-01-06,65,6,60.583146821844224,8.369642837555675
8548,2021-01-06,65,7,62.99863760217983,9.555681483747232
8549,2021-01-06,65,9,62.082417582417584,9.01801871401468
8550,2021-01-06,65,13,74.33108108108108,12.4389056726674
8582,2021-01-07,65,2,64.5058791057135,7.581260441938428
8583,2021-01-07,65,3,57.40943507386153,8.645132269376047
8584,2021-01-07,65,6,60.396733521784,8.340358315924647
8585,2021-01-07,65,7,63.06027397260274,9.454631248813268
8586,2021-01-07,65,9,62.205882352941174,8.533884468874014
8587,2021-01-07,65,13,74.27152317880795,12.041557914065459
8619,2021-01-08,65,2,64.37946169772256,7.584789996910712
8620,2021-01-08,65,3,57.27928653875471,8.670621966295567
8621,2021-01-08,65,6,60.15120483280559,8.235873446840555
8622,2021-01-08,65,7,62.74723756906077,9.4468553883871
8623,2021-01-08,65,9,61.55555555555556,9.004484734931529
8624,2021-01-08,65,13,74.20253164556962,12.248363724682298
8656,2021-01-09,65,2,64.34494403974435,7.564880391303792
8657,2021-01-09,65,3,57.87841476655809,8.763658854918758
8658,2021-01-09,65,6,60.35758000045166,8.46987338483955
8659,2021-01-09,65,7,62.82724719101124,9.833476463557796
8660,2021-01-09,65,9,61.24342105263158,8.01653647737374
8661,2021-01-09,65,13,74.5958904109589,12.155077705604631
8693,2021-01-10,65,2,64.22523786802886,7.528158035924977
8694,2021-01-10,65,3,57.823639693998494,8.919057073030183
8695,2021-01-10,65,6,60.090793679581054,8.356429317258035
8696,2021-01-10,65,7,62.48368794326241,9.372959051428476
8697,2021-01-10,65,9,61.67307692307692,8.977508427633929
8698,2021-01-10,65,13,73.63380281690141,12.497079870680846
8730,2021-01-11,65,2,64.04739726027397,7.537244169155115
8731,2021-01-11,65,3,56.64566911988852,8.629211915448538
8732,2021-01-11,65,6,59.86952376628683,8.324009221337642
